TransactionID,UserID,CourseID,TransactionDate,Amount,CompletionStatus,Rating
T02985,U0307,C075,2022-11-08,198.3,In Progress,
T02986,U0267,C009,2022-01-07,91.96,Not Started,2.9
T02987,U0447,C145,2023-02-10,175.25,Completed,4.0
T02988,U0441,C118,2022-12-07,180.33,In Progress,
T02989,U0895,C065,2024-05-11,168.83,Not Started,4.7
T02990,U0652,C131,2023-09-28,18.9,In Progress,3.2
T02991,U0841,C026,2023-01-25,190.06,Completed,
T02992,U0002,C026,2024-04-03,34.45,In Progress,
T02993,U0520,C023,2024-06-01,16.53,In Progress,
T02994,U0762,C030,2022-12-04,88.72,Not Started,3.8
T02995,U0651,C010,2023-03-27,46.97,Completed,
T02996,U0636,C072,2022-12-09,44.99,Completed,3.7
T02997,U0309,C064,2023-03-17,64.68,In Progress,4.8
T02998,U0740,C150,2024-04-15,57.19,Completed,3.8
T02999,U0522,C143,2024-04-23,140.1,In Progress,
T03000,U0469,C123,2024-05-30,45.48,Completed,3.3
T03002,U0112,C074,2023-09-01,197.41,Not Started,2.7
T03003,U0008,C148,2022-05-20,92.14,Completed,4.0
T03004,U0804,C105,2022-11-04,131.95,Completed,4.5
T03005,U0477,C047,2022-11-25,194.17,In Progress,4.5
T03006,U0874,C087,2023-09-10,36.14,In Progress,
T03007,U0460,C053,2023-12-13,89.53,Completed,3.5
T03008,U0253,C129,2022-07-25,171.53,Completed,4.1
T03009,U0526,C002,2023-05-06,187.13,In Progress,3.3
T03010,U0752,C058,2022-11-18,124.22,In Progress,
T03011,U0438,C147,2022-07-01,37.24,Completed,
T03012,U0754,C072,2023-02-12,181.27,In Progress,3.4
T03013,U0981,C140,2022-11-23,43.13,Not Started,
T03014,U0854,C027,2022-10-26,77.04,Completed,2.6
T03015,U0661,C029,2024-01-23,81.34,In Progress,4.6
T03016,U0236,C015,2023-12-13,94.98,Completed,3.7
T03018,U0478,C060,2023-05-18,162.4,Completed,
T03019,U0679,C107,2023-08-13,146.72,Completed,2.8
T03020,U0020,C003,2024-03-11,14.19,Not Started,3.6
T03021,U0216,C115,2022-09-06,117.31,In Progress,3.1
T03022,U0855,C146,2022-11-30,152.01,Completed,4.6
T03023,U0135,C052,2023-01-21,94.47,Completed,5.0
T03024,U0905,C060,2022-10-15,189.53,In Progress,
T03025,U0129,C034,2024-04-16,166.51,Completed,3.8
T03026,U0410,C096,2024-03-15,131.24,Completed,
T03027,U0422,C089,2023-02-07,21.85,In Progress,
T03028,U0294,C060,2023-01-09,133.94,Not Started,3.8
T03029,U0246,C019,2022-04-27,183.19,Completed,4.1
T03030,U0701,C111,2023-08-01,82.08,In Progress,4.1
T03031,U0556,C022,2022-07-24,169.24,Completed,4.3
T03032,U0086,C128,2023-08-30,69.49,In Progress,
T03033,U0556,C035,2023-07-13,118.31,In Progress,4.2
T03034,U0842,C107,2022-07-04,133.19,Not Started,4.3
T03035,U0375,C128,2023-11-30,138.81,In Progress,
T03037,U0378,C138,2023-07-18,54.57,Completed,4.4
T03038,U0390,C143,2022-01-28,59.84,Completed,2.8
T03039,U0657,C139,2024-01-15,143.76,In Progress,4.7
T03040,U0051,C111,2023-04-18,43.66,Not Started,3.2
T03041,U0242,C090,2023-12-27,98.2,In Progress,3.5
T03042,U0294,C024,2022-08-03,13.8,In Progress,4.5
T03043,U0920,C077,2023-03-25,36.78,Completed,4.1
T03044,U0563,C101,2024-03-27,138.97,Completed,3.3
T03045,U0266,C132,2022-10-26,152.01,Completed,3.1
T03046,U0120,C013,2024-05-01,31.9,Completed,
T03047,U0712,C098,2023-12-11,53.25,Completed,2.7
T03048,U0917,C120,2022-03-12,28.78,In Progress,2.5
T03049,U0248,C037,2024-04-18,92.34,Completed,
T03050,U0070,C048,2024-05-18,33.95,In Progress,4.0
T03051,U0853,C001,2024-03-25,93.08,In Progress,
T03052,U0057,C060,2024-03-25,149.09,Completed,
T03053,U0382,C140,2023-02-23,139.83,In Progress,4.7
T03054,U0039,C149,2023-11-21,63.28,Completed,4.8
T03055,U0984,C139,2023-05-27,138.0,Completed,4.4
T03056,U0801,C044,2022-05-23,186.26,Completed,
T03057,U0443,C115,2023-10-11,76.02,Completed,3.7
T03058,U0018,C108,2022-11-07,72.52,In Progress,
T03059,U0952,C044,2022-09-05,118.56,Not Started,3.8
T03060,U0732,C078,2022-09-16,56.64,Completed,2.9
T03061,U0825,C025,2023-11-06,133.79,Completed,4.0
T03062,U0756,C132,2022-06-07,168.12,Completed,
T03063,U0352,C116,2024-01-03,97.26,In Progress,3.5
T03064,U0972,C119,2023-03-10,139.1,Completed,4.2
T03065,U0816,C144,2024-03-19,133.85,In Progress,
T03066,U0298,C010,2023-01-22,17.34,In Progress,
T03067,U0283,C109,2022-03-17,44.84,Completed,3.9
T03068,U0586,C035,2023-04-05,179.76,Not Started,3.0
T03069,U0110,C134,2023-09-05,188.38,Completed,3.9
T03070,U0180,C019,2023-05-06,158.27,Not Started,
T03071,U0938,C008,2023-08-20,185.03,Completed,4.4
T03072,U0544,C010,2023-02-15,68.16,Completed,3.4
T03073,U0746,C029,2023-07-02,57.06,In Progress,2.8
T03074,U0794,C015,2023-06-03,83.01,In Progress,4.5
T03075,U0025,C087,2024-06-09,20.5,Not Started,3.2
T03076,U0843,C023,2023-12-10,163.87,Completed,2.6
T03077,U0791,C046,2023-03-05,196.98,Not Started,3.6
T03078,U0738,C028,2023-07-11,166.56,Completed,4.3
T03079,U0057,C026,2022-02-07,115.44,Completed,
T03080,U0180,C010,2024-03-20,66.09,Completed,5.0
T03081,U0232,C004,2023-01-04,47.55,In Progress,
T03082,U0894,C055,2023-12-20,79.16,In Progress,3.2
T03084,U0477,C067,2023-07-04,94.93,Completed,4.5
T03085,U0799,C135,2023-09-01,187.46,Completed,
T03086,U0576,C055,2023-10-16,172.29,Completed,
T03087,U0455,C031,2022-03-29,29.45,In Progress,
T03088,U0232,C074,2022-04-22,34.98,In Progress,
T03089,U0289,C019,2024-02-27,138.48,In Progress,3.1
T03090,U0213,C081,2022-09-12,53.84,Not Started,4.9
T03091,U0258,C147,2023-11-05,160.29,Completed,
T03093,U0687,C020,2022-12-30,53.66,In Progress,3.2
T03094,U0929,C013,2022-06-20,100.94,In Progress,2.5
T03095,U0229,C077,2023-10-25,87.14,In Progress,4.2
T03096,U0226,C043,2023-09-20,175.89,Not Started,
T03097,U0596,C139,2022-02-15,16.1,In Progress,2.6
T03098,U0803,C143,2023-07-31,180.2,Completed,4.0
T03099,U0435,C145,2023-10-23,133.89,Completed,
T03100,U0882,C050,2023-11-25,150.12,In Progress,
T03101,U0758,C028,2023-10-25,10.49,In Progress,3.6
T03102,U0402,C004,2023-02-14,129.36,Completed,3.4
T03103,U0622,C022,2024-02-10,121.8,Completed,
T03104,U0766,C119,2022-12-06,112.06,In Progress,3.7
T03105,U0088,C101,2024-03-26,159.3,In Progress,
T03106,U0584,C039,2023-03-17,115.61,Completed,3.6
T03107,U0893,C034,2022-04-19,172.84,In Progress,4.9
T03108,U0542,C097,2022-01-11,54.19,Completed,2.6
T03109,U0684,C044,2022-04-11,163.13,Not Started,2.9
T03110,U0309,C040,2022-09-22,44.06,Completed,4.4
T03111,U0906,C097,2022-08-16,164.48,In Progress,
T03112,U0343,C140,2023-06-07,188.68,In Progress,3.2
T03113,U0436,C130,2024-02-04,73.77,Completed,3.6
T03114,U0177,C074,2023-06-16,110.67,In Progress,4.9
T03115,U0139,C086,2023-07-26,135.07,Completed,3.0
T03116,U0194,C090,2023-08-18,25.09,In Progress,4.8
T03117,U0186,C067,2023-12-06,103.87,In Progress,4.3
T03118,U0218,C076,2023-08-13,78.5,Completed,
T03119,U0164,C092,2022-08-15,175.76,Completed,4.3
T03120,U0161,C010,2023-04-02,176.56,In Progress,2.6
T03121,U0943,C086,2023-01-19,143.14,Completed,2.7
T03122,U0525,C102,2023-02-05,134.58,In Progress,3.3
T03123,U0808,C108,2023-04-20,149.39,Completed,2.7
T03124,U0601,C091,2024-03-01,79.53,Not Started,5.0
T03125,U0836,C079,2023-11-27,86.85,In Progress,4.0
T03126,U0042,C086,2023-08-26,115.19,In Progress,3.7
T03127,U0915,C107,2023-12-09,188.22,Completed,4.5
T03128,U0210,C101,2023-05-28,147.55,Completed,4.9
T03129,U0741,C108,2022-06-04,114.68,Completed,
T03130,U0862,C060,2022-12-20,156.37,Completed,4.5
T03131,U0275,C048,2022-01-26,80.46,In Progress,3.4
T03132,U0954,C117,2023-05-10,148.78,In Progress,2.7
T03133,U0279,C106,2022-04-18,88.02,Completed,2.7
T03134,U0251,C147,2022-10-30,63.13,In Progress,
T03135,U0310,C033,2023-03-02,125.84,Completed,2.5
T03136,U0720,C044,2022-03-29,140.5,Completed,4.8
T03137,U0833,C112,2022-04-29,97.26,Not Started,4.8
T03138,U0140,C089,2024-05-01,117.44,In Progress,
T03139,U0792,C036,2024-01-18,141.86,In Progress,4.3
T03140,U0546,C081,2022-05-26,155.85,Completed,3.8
T03141,U0821,C088,2022-12-23,180.15,Completed,3.1
T03142,U0904,C149,2022-11-16,77.35,Completed,4.8
T03143,U0530,C130,2022-12-18,190.77,Not Started,3.2
T03144,U0057,C031,2023-04-12,131.07,In Progress,4.3
T03145,U0112,C108,2024-03-14,159.65,Completed,3.1
T03146,U0005,C030,2022-07-31,142.95,Not Started,
T03147,U0410,C012,2023-06-18,49.05,Completed,
T03148,U0414,C051,2023-05-10,23.56,In Progress,4.1
T03149,U0182,C121,2022-12-23,147.98,Completed,2.7
T03150,U0013,C139,2023-05-03,107.09,Completed,3.5
T03151,U0339,C013,2022-04-10,143.41,Completed,3.8
T03152,U0797,C091,2023-03-25,100.59,Completed,3.2
T03153,U0259,C074,2024-01-10,69.31,In Progress,4.7
T03154,U0090,C020,2023-12-15,64.14,In Progress,4.6
T03155,U0616,C072,2023-04-09,148.79,In Progress,
T03157,U0698,C071,2022-03-10,145.78,Completed,
T03158,U0250,C078,2022-11-04,82.94,Not Started,3.0
T03159,U0255,C028,2022-02-15,156.46,Not Started,2.7
T03160,U0588,C130,2024-04-09,37.12,Completed,
T03161,U0898,C121,2023-12-29,48.94,Completed,2.6
T03162,U0971,C043,2022-04-28,140.31,In Progress,3.7
T03163,U0108,C008,2022-01-24,116.43,Completed,3.1
T03164,U0668,C013,2024-05-19,48.73,In Progress,4.2
T03165,U0594,C111,2022-12-18,181.53,Completed,4.1
T03166,U0589,C035,2023-10-26,62.42,In Progress,3.9
T03167,U0485,C023,2022-04-22,89.99,In Progress,3.4
T03168,U0982,C046,2023-11-25,48.42,Completed,4.6
T03169,U0972,C015,2024-03-30,83.72,Completed,4.3
T03170,U0258,C130,2022-06-18,103.4,Completed,3.2
T03171,U0639,C061,2024-01-29,66.09,In Progress,3.8
T03172,U0997,C115,2022-09-07,156.12,Not Started,2.9
T03173,U0903,C064,2023-06-13,84.84,Completed,
T03174,U0282,C052,2022-06-28,148.6,In Progress,5.0
T03175,U0986,C069,2023-07-20,49.33,Completed,3.1
T03176,U0088,C067,2022-06-13,81.63,In Progress,4.2
T03177,U0204,C083,2022-12-05,11.52,Not Started,3.1
T03178,U0016,C002,2023-07-28,154.13,Completed,
T03179,U0151,C078,2023-03-13,128.91,Not Started,3.3
T03180,U0936,C028,2023-04-19,165.38,In Progress,3.4
T03181,U0254,C054,2022-08-26,96.56,Completed,4.0
T03182,U0188,C067,2024-03-27,161.94,Not Started,
T03183,U0329,C102,2023-02-19,133.03,Completed,
T03184,U0544,C120,2023-10-07,10.68,Completed,3.9
T03185,U0783,C048,2022-07-08,58.19,In Progress,
T03186,U0997,C047,2022-07-10,103.83,In Progress,3.6
T03187,U0397,C021,2023-10-18,127.54,In Progress,
T03188,U0517,C092,2023-11-05,22.45,Completed,4.2
T03189,U0459,C121,2023-03-19,143.96,Not Started,3.1
T03190,U0330,C116,2023-02-10,113.26,In Progress,4.3
T03191,U0820,C150,2022-01-30,109.89,Not Started,4.8
T03192,U0845,C149,2024-01-26,65.48,Completed,4.4
T03193,U0169,C001,2023-09-21,123.01,In Progress,
T03194,U0693,C077,2022-07-22,15.21,Not Started,3.7
T03195,U0366,C085,2023-04-06,22.28,Completed,3.6
T03196,U0178,C046,2023-08-30,149.43,Not Started,
T03197,U0655,C137,2023-03-16,71.15,Completed,
T03198,U0362,C145,2023-02-03,75.91,Completed,
T03199,U0760,C047,2022-01-05,49.58,Not Started,2.5
T03200,U0639,C059,2023-12-23,94.66,Not Started,3.1
T03201,U0775,C054,2022-08-08,19.87,Completed,
T03202,U0040,C086,2022-07-30,67.06,Completed,
T03203,U0924,C012,2022-10-13,110.14,In Progress,2.9
T03204,U0416,C006,2024-02-10,98.46,Not Started,2.7
T03205,U0355,C053,2023-12-22,199.93,In Progress,3.0
T03206,U0255,C144,2024-04-08,83.86,In Progress,4.6
T03207,U0143,C090,2024-03-26,83.52,In Progress,4.5
T03208,U0752,C005,2022-03-06,105.67,Completed,3.6
T03209,U0740,C073,2023-08-15,46.15,Not Started,4.7
T03210,U0853,C014,2022-04-15,176.49,Completed,
T03211,U0710,C106,2024-03-29,118.72,In Progress,4.0
T03212,U0577,C052,2024-06-11,46.49,In Progress,2.9
T03214,U0011,C026,2022-07-11,16.51,In Progress,2.8
T03215,U0620,C053,2023-01-10,196.68,Not Started,2.6
T03216,U0026,C109,2022-11-30,174.37,In Progress,3.2
T03217,U0957,C029,2022-07-21,120.12,In Progress,4.8
T03218,U0421,C019,2023-04-14,31.14,Completed,2.8
T03219,U0663,C047,2022-04-27,50.89,Not Started,3.3
T03220,U0221,C136,2022-09-26,63.08,Completed,3.3
T03221,U0853,C023,2023-11-18,55.79,Completed,
T03222,U0496,C117,2024-06-02,104.52,Completed,3.6
T03223,U0237,C106,2023-05-17,189.46,In Progress,4.0
T03224,U0237,C053,2023-06-25,94.38,Not Started,3.5
T03225,U0219,C096,2023-10-17,135.69,In Progress,
T03226,U0487,C005,2022-11-17,140.82,Completed,2.7
T03227,U0936,C016,2023-09-04,175.59,Completed,
T03228,U0461,C017,2023-02-02,16.42,In Progress,4.6
T03229,U0663,C102,2023-09-18,86.81,Completed,4.2
T03230,U0635,C020,2023-02-06,159.09,Completed,5.0
T03231,U0144,C112,2023-08-25,164.81,In Progress,
T03232,U0990,C120,2022-04-27,186.18,Not Started,3.6
T03233,U0189,C111,2022-12-23,143.52,Completed,
T03234,U0255,C001,2022-12-27,56.57,Completed,4.4
T03235,U0068,C058,2024-05-15,106.07,Not Started,3.2
T03236,U0616,C093,2023-04-14,16.14,In Progress,2.7
T03237,U0336,C006,2023-09-25,132.91,Not Started,3.5
T03238,U0671,C108,2022-06-26,115.31,Completed,2.9
T03239,U0821,C103,2024-04-13,136.69,Completed,3.2
T03240,U0874,C050,2023-11-21,186.72,Not Started,4.9
T03241,U0409,C118,2023-12-24,140.57,Completed,4.6
T03242,U0300,C110,2024-03-30,70.88,In Progress,4.0
T03243,U0908,C088,2022-11-01,47.75,Completed,
T03244,U0602,C020,2023-09-22,172.37,In Progress,3.2
T03245,U0357,C014,2023-08-28,46.91,Not Started,3.9
T03246,U0256,C133,2022-03-28,40.7,In Progress,3.8
T03247,U0353,C040,2023-11-20,49.25,Not Started,4.5
T03248,U0732,C034,2022-05-18,106.67,Completed,4.8
T03249,U0521,C124,2022-11-17,33.59,Not Started,3.3
T03250,U0524,C045,2022-05-01,188.23,Completed,3.0
T03251,U0837,C080,2022-09-02,193.58,Completed,3.5
T03252,U0950,C071,2022-11-09,195.01,Completed,3.6
T03253,U0756,C078,2022-04-30,17.42,In Progress,2.6
T03254,U0694,C078,2022-07-07,189.77,Not Started,4.7
T03255,U0284,C033,2023-01-18,199.5,In Progress,5.0
T03256,U0312,C033,2023-12-12,189.05,In Progress,4.8
T03257,U0099,C044,2022-05-25,137.47,Not Started,4.7
T03258,U0197,C020,2023-06-08,143.22,Not Started,5.0
T03259,U0482,C111,2023-02-02,33.22,In Progress,4.8
T03260,U0878,C007,2023-03-05,176.11,Not Started,4.2
T03261,U0226,C024,2023-09-03,21.32,In Progress,2.9
T03262,U0845,C070,2022-05-22,70.36,Completed,2.9
T03263,U0615,C112,2023-08-12,198.31,Completed,2.6
T03264,U0618,C104,2023-01-28,90.23,Not Started,3.5
T03265,U0365,C054,2023-03-10,34.91,Completed,
T03266,U0368,C038,2022-07-10,194.16,Completed,3.7
T03267,U0570,C074,2023-05-14,196.98,Not Started,
T03268,U0590,C080,2023-10-13,45.53,Completed,2.8
T03269,U0075,C032,2023-07-05,174.3,Not Started,2.6
T03270,U0042,C045,2023-12-12,84.17,Not Started,3.5
T03271,U0422,C061,2023-10-23,82.45,Not Started,2.7
T03272,U0836,C053,2022-06-27,59.9,Completed,2.8
T03273,U0181,C128,2023-07-23,18.48,Completed,
T03274,U0545,C076,2022-06-20,60.91,Not Started,3.8
T03275,U0071,C027,2023-05-17,20.21,Completed,3.0
T03276,U0568,C062,2022-10-23,185.62,In Progress,4.2
T03277,U0105,C018,2022-05-24,135.72,In Progress,3.5
T03278,U0200,C127,2022-07-11,178.45,Completed,2.7
T03279,U0101,C109,2022-11-19,146.28,Not Started,4.1
T03280,U0768,C103,2024-05-12,34.93,In Progress,3.4
T03281,U0307,C077,2023-04-07,188.7,Completed,
T03282,U0586,C117,2023-09-27,180.97,Completed,4.9
T03283,U0683,C104,2022-02-24,76.12,Completed,
T03284,U0377,C049,2024-06-05,31.18,Completed,3.7
T03285,U0655,C116,2023-01-03,143.78,In Progress,4.6
T03286,U0678,C141,2022-01-10,148.38,Completed,
T03287,U0399,C100,2023-05-12,180.39,Completed,3.1
T03288,U0773,C125,2022-05-20,19.99,Not Started,4.5
T03289,U0221,C025,2022-07-19,36.91,In Progress,
T03290,U0595,C128,2024-04-14,123.66,Completed,
T03291,U0182,C100,2023-01-29,127.62,Not Started,
T03292,U0307,C146,2023-07-30,16.38,Completed,
T03293,U0522,C005,2023-06-02,85.41,Not Started,
T03294,U0396,C019,2023-10-31,120.98,In Progress,4.2
T03295,U0004,C018,2023-05-22,150.19,In Progress,3.4
T03296,U0863,C121,2023-02-23,70.06,In Progress,4.7
T03297,U0914,C032,2023-12-03,101.93,In Progress,4.5
T03298,U0848,C149,2023-05-19,164.66,Not Started,4.8
T03299,U1000,C010,2023-03-02,191.23,Not Started,3.3
T03300,U0804,C037,2023-12-29,53.75,Completed,2.6
T03301,U0281,C086,2024-05-10,58.07,Completed,4.5
T03302,U0215,C013,2023-03-31,188.56,Not Started,3.1
T03303,U0972,C145,2023-05-16,85.21,In Progress,3.7
T03304,U0610,C009,2022-06-21,146.48,Not Started,4.5
T03305,U0420,C088,2022-03-26,126.32,In Progress,
T03306,U0101,C046,2023-08-02,64.25,In Progress,3.3
T03307,U0963,C136,2022-02-01,134.17,Completed,3.6
T03308,U0521,C119,2024-03-25,134.55,Completed,3.2
T03309,U0573,C019,2024-02-19,122.55,In Progress,
T03310,U0309,C094,2022-08-14,28.93,In Progress,
T03311,U0658,C026,2022-10-27,199.07,In Progress,3.0
T03312,U0939,C046,2022-02-03,86.07,In Progress,
T03313,U0931,C118,2022-10-09,131.26,In Progress,3.5
T03314,U0510,C046,2022-08-19,178.28,Not Started,4.1
T03315,U0063,C014,2023-07-05,90.41,Completed,3.1
T03316,U0633,C085,2022-10-23,157.04,In Progress,
T03317,U0226,C063,2022-06-22,194.64,Completed,5.0
T03318,U0105,C072,2024-03-10,78.19,In Progress,
T03319,U0974,C003,2023-04-14,86.99,Completed,4.1
T03320,U0772,C028,2023-08-03,182.05,Completed,2.8
T03321,U0861,C125,2024-01-31,40.32,Completed,3.5
T03322,U0425,C087,2024-03-02,15.42,Completed,4.7
T03323,U0255,C146,2024-02-24,182.68,In Progress,4.6
T03324,U0429,C077,2023-05-23,166.09,Not Started,3.8
T03325,U0434,C076,2023-07-17,194.78,Completed,
T03326,U0207,C114,2023-06-08,21.06,In Progress,2.9
T03327,U0028,C133,2022-04-26,39.66,In Progress,
T03328,U0682,C075,2023-08-10,30.0,Completed,3.1
T03329,U0336,C059,2022-04-27,139.84,Completed,4.1
T03330,U0588,C059,2022-10-02,125.13,Completed,
T03331,U0628,C047,2024-03-04,78.26,In Progress,4.9
T03332,U0069,C095,2023-07-11,20.9,Completed,
T03333,U0866,C141,2024-04-23,131.53,Completed,
T03334,U0746,C078,2023-01-11,118.31,Completed,4.1
T03335,U0513,C113,2023-07-10,31.44,In Progress,4.4
T03336,U0167,C109,2024-04-22,182.68,In Progress,
T03337,U0864,C106,2024-02-14,47.79,Completed,2.7
T03338,U0730,C089,2022-02-12,151.26,In Progress,3.4
T03339,U0785,C033,2024-02-18,178.15,In Progress,2.8
T03340,U0368,C097,2024-01-07,120.09,Completed,3.9
T03341,U0251,C079,2023-03-28,56.89,Completed,
T03342,U0859,C016,2023-07-14,68.75,In Progress,
T03343,U0856,C044,2022-08-12,178.28,In Progress,
T03344,U0931,C120,2023-03-12,66.66,In Progress,
T03345,U0686,C134,2022-04-15,151.77,In Progress,
T03346,U0170,C108,2024-01-24,198.12,Completed,4.1
T03347,U0758,C143,2024-04-29,199.96,Completed,3.4
T03348,U0935,C004,2023-11-01,111.35,In Progress,2.6
T03349,U0090,C056,2024-02-09,167.04,In Progress,2.8
T03350,U0561,C064,2022-09-11,198.14,Completed,
T03351,U0446,C095,2022-11-01,81.18,Not Started,
T03352,U0294,C056,2024-06-14,57.95,In Progress,3.3
T03353,U0919,C032,2022-02-03,31.69,Completed,
T03354,U0150,C116,2023-04-06,36.76,In Progress,3.7
T03355,U0132,C009,2022-09-27,172.17,Completed,4.7
T03356,U0433,C105,2022-12-23,121.85,In Progress,4.7
T03357,U0059,C078,2024-06-01,175.99,In Progress,2.7
T03358,U0969,C087,2024-04-16,159.99,Completed,
T03359,U0836,C021,2022-03-31,138.0,Not Started,2.7
T03360,U0199,C055,2023-03-26,125.76,In Progress,4.9
T03361,U0215,C076,2024-06-05,19.17,Completed,3.6
T03362,U0898,C130,2022-05-01,175.72,Completed,4.4
T03363,U0561,C141,2024-03-05,89.38,Completed,
T03364,U0472,C126,2024-04-11,116.35,Not Started,3.8
T03365,U0744,C132,2022-08-31,14.16,Completed,4.0
T03366,U0247,C084,2022-08-03,187.84,Completed,4.9
T03367,U0382,C115,2024-04-10,181.51,Completed,4.8
T03368,U0991,C048,2024-01-26,113.21,Completed,
T03369,U0239,C123,2023-08-26,119.68,In Progress,
T03370,U0927,C078,2023-12-07,143.94,In Progress,3.1
T03371,U0367,C030,2022-12-26,60.28,In Progress,4.6
T03372,U0168,C029,2024-05-31,52.15,In Progress,4.1
T03373,U0560,C136,2023-12-29,138.05,In Progress,4.6
T03374,U0051,C140,2023-09-17,29.83,Completed,4.1
T03375,U0811,C041,2023-10-10,96.26,Completed,3.2
T03376,U0610,C026,2023-03-15,103.61,Completed,3.0
T03377,U0951,C050,2022-06-19,82.44,In Progress,2.7
T03378,U0728,C002,2023-09-23,45.19,Not Started,
T03379,U0689,C055,2022-05-23,77.5,Completed,3.2
T03380,U0380,C104,2024-03-14,74.13,Completed,4.1
T03381,U0474,C014,2022-07-31,104.85,Completed,
T03382,U0080,C134,2024-04-13,138.18,Not Started,3.4
T03383,U0697,C128,2022-07-31,193.95,Not Started,3.2
T03384,U0367,C104,2024-04-04,37.38,Completed,3.4
T03385,U0461,C095,2022-03-02,175.86,In Progress,2.6
T03386,U0911,C081,2023-08-07,63.98,In Progress,4.3
T03387,U0539,C061,2022-12-26,122.35,Completed,2.8
T03388,U0452,C012,2023-06-30,113.87,Completed,2.5
T03389,U0464,C013,2022-10-15,115.81,In Progress,
T03390,U0960,C147,2023-09-04,147.43,Completed,3.0
T03391,U0478,C089,2023-07-06,82.51,Completed,4.6
T03392,U0926,C095,2022-06-22,70.62,Completed,4.9
T03393,U0420,C059,2022-11-28,172.03,In Progress,
T03394,U0707,C037,2023-12-22,51.81,Not Started,3.8
T03395,U0214,C025,2022-10-27,44.24,In Progress,3.4
T03396,U0369,C016,2022-10-24,12.96,Completed,3.6
T03397,U0854,C087,2023-08-10,50.0,Completed,3.7
T03398,U0114,C142,2022-10-01,108.51,In Progress,
T03399,U0754,C134,2024-05-28,112.31,Completed,3.4
T03400,U0503,C023,2023-06-11,58.33,In Progress,4.5
T03401,U0636,C126,2023-11-27,23.72,Completed,3.0
T03402,U0817,C060,2024-04-14,151.47,In Progress,4.3
T03403,U0588,C140,2022-04-08,154.01,Not Started,4.1
T03404,U0311,C141,2022-05-19,199.58,Not Started,
T03405,U0469,C100,2024-02-08,181.0,Completed,2.6
T03406,U0824,C103,2024-03-15,185.94,In Progress,3.4
T03407,U0708,C134,2023-02-26,161.65,Completed,
T03408,U0863,C063,2022-03-02,126.94,In Progress,3.3
T03409,U0044,C038,2022-10-11,34.41,Completed,4.2
T03410,U0415,C128,2024-06-06,128.23,In Progress,4.2
T03411,U0698,C050,2023-11-03,20.62,Completed,
T03412,U0855,C040,2022-05-10,178.2,Not Started,2.7
T03413,U0246,C008,2023-12-20,101.54,In Progress,3.9
T03414,U0949,C008,2024-06-05,142.51,Completed,2.7
T03415,U0084,C104,2022-05-16,19.92,Not Started,2.9
T03416,U0207,C034,2022-09-13,111.5,Completed,
T03417,U0151,C057,2022-05-30,67.23,Not Started,4.3
T03418,U0668,C022,2023-12-30,64.13,In Progress,4.9
T03419,U0528,C087,2022-11-26,84.02,Not Started,3.4
T03420,U0165,C040,2024-04-28,10.11,Completed,3.8
T03421,U0917,C086,2022-09-11,98.66,Completed,3.1
T03422,U0975,C133,2024-02-19,102.44,In Progress,4.2
T03423,U0145,C095,2024-05-13,173.98,Not Started,3.4
T03424,U0037,C013,2023-11-24,95.21,Completed,3.7
T03425,U0333,C028,2023-02-07,79.07,Completed,3.9
T03426,U0403,C084,2023-05-17,198.99,Completed,4.2
